Iron Age,https://en.wikipedia.org/wiki/Iron_Age,"The history of metallurgy in the Indian subcontinent begin during the 2nd millennium BC. Archaeological sit in India, such as Malhar, Dadupur, Raja Nala Ka Tila and Lahuradewa in present-day Uttar Pradesh show iron implements in the period 1800 BC – 1200 BC.[ 7] Archaeological excavations in Hyderabad show an Iron Age burial site.[ 26] Rakesh Tewari[ 27] believe that around the beginning of the Indian Iron Age( 13th century BC), iron smelting be widely practice in India. Such use suggest that the date of the technology's inception may be around the 16th century BC.[ 7]",0
Mathematics,https://en.wikipedia.org/wiki/History_of_mathematics,"Egyptian mathematics refers to mathematics write in the Egyptian language. From the Hellenistic period, Greek replace Egyptian as the write language of Egyptian scholars. Mathematical study in Egypt later continue under the Arab Empire as part of Islamic mathematics, when Arabic become the write language of Egyptian scholars.",0
Age of Discovery,https://en.wikipedia.org/wiki/Age_of_Discovery,"The fleet sailed further and further south, avoiding the Portuguese territories in Brazil, and become the first to reach Tierra del Fuego at the tip of the Americas. On October 21, starting in Cape Virgenes, they began an arduous trip through a 373-mile (600 km) long strait that Magellan named Estrecho de Todos los Santos, the modern Strait of Magellan. On November 28, three ships entered the Pacific Ocean—then named Mar Pacífico because of its apparent stillness.[97] The expedition managed to cross the Pacific. Magellan died in the battle of Mactan in the Philippines, leaving the Spaniard Juan Sebastián Elcano the task of completing the voyage, reaching the Spice Islands in 1521. On September 6, 1522 Victoria returned to Spain, thus completing the first circumnavigation of the globe. Of the men who set out on five ships, only 18 completed the circumnavigation and managed to return to Spain in this single vessel led by Elcano. Seventeen others arrived later in Spain: twelve captured by the Portuguese in Cape Verde some weeks earlier, and between 1525 and 1527, and five survivors of the Trinidad. Antonio Pigafetta, a Venetian scholar and traveler who had asked to be on board and become a strict assistant of Magellan, kept an accurate journal that become the main source for much of what we know about this voyage.",1
Astronomy,https://en.wikipedia.org/wiki/History_of_astronomy,"Writing in the Roman era, Clement of Alexandria give some idea of the importance of astronomical observations to the sacred rites:",0
Ancient Rome,https://en.wikipedia.org/wiki/Ancient_Rome,"Roman civil engineering and military engineering constituted a large part of Rome's technological superiority and legacy, and contributed to the construction of hundreds of roads, bridges, aqueducts, baths, theaters and arenas. Many monuments, such as the Colosseum, Pont du Gard, and Pantheon, remain as testaments to Roman engineering and culture.",1
Age of Discovery,https://en.wikipedia.org/wiki/Age_of_Discovery,"In 1515–1516, the Spanish fleet led by Juan Díaz de Solís sailed down the east coast of South America as far as Río de la Plata, which Solís named shortly before he died, while trying to find a passage to the ""South Sea"".",1
Anthropology,https://en.wikipedia.org/wiki/History_of_anthropology,"Anthropology has been used in Britain to provide an alternative explanation for the Financial crisis of 2007–2010 to the technical explanations rooted in economic and political theory. Dr. Gillian Tett, a Cambridge University trained anthropologist who went on to become a senior editor at the Financial Times is one of the leaders in this use of anthropology.",1
Australia,https://en.wikipedia.org/wiki/History_of_Australia,"According to Stuart McIntyre in his survey of the historiography of Australia, until the late 20th century historians of Australia used an Imperial framework, arguing that Australia emerged from a transfer of people, institutions, and culture from Britain.[427] These historians painted a Whiggish narrative of successful growth into a modern nation, tracing the arrival of limited self-government, with regional parliaments and responsible ministers, followed by Federation in 1901 and eventually full national autonomy. According to McIntyre, that interpretation has been largely abandoned by recent scholars:",1
Historiography,https://en.wikipedia.org/wiki/Historiography_of_science,"The study of the history of science continue to be a small effort until the rise of Big Science after World War II. The influential bureaucrat Vannevar Bush, and the president of Harvard, James Conant, both encourage the study of the history of science as a way of improve general knowledge about how science work, and why it be essential to maintain a large scientific workforce.",0
Geology,https://en.wikipedia.org/wiki/History_of_geology,"Ibn Sina (Avicenna, 981-1037), a Persian polymath, made significant contributions to geology and the natural sciences (which he called Attabieyat) along with other natural philosophers such as Ikhwan AI-Safa and many others. Ibn Sina wrote an encyclopaedic work entitled “Kitab al-Shifa” (the Book of Cure, Healing or Remedy from ignorance), in which Part 2, Section 5, contains his commentary on Aristotle's Mineralogy and Meteorology, in six chapters: Formation of mountains, The advantages of mountains in the formation of clouds; Sources of water; Origin of earthquakes; Formation of minerals; The diversity of earth’s terrain.",1
Asia,https://en.wikipedia.org/wiki/History_of_Asia,"The Hongwu emperor, perhaps for his sympathy of the common-folk, have build many irrigation systems and other public projects that provide help for the peasant farmers.[ 26] They be also allow to cultivate and claim unoccupied land without have to pay any taxes and labor demands be lower.[ 26] However, none of this be able to stop the rise landlord class that gain many privileges from the government and slowly gain control of the peasantry. Moneylenders foreclose on peasant debt in exchange for mortgages and buy up farmer land, force them to become the landlords' tenants or to wander elsewhere for work.[ 27] Also during this time, Neo-Confucianism intensify even more than the previous two dynasties( the Song and Yuan). Focus on the superiority of elders over youth, men over women, and teachers over students result in minor discrimination of the `` inferior'' classes. The fine arts grow in the Ming era, with improve techniques in brush painting that depict scenes of court, city or country life; people such as scholars or travelers; or the beauty of mountains, lakes, or marshes. The Chinese novel fully develop in this era, with such classics write such as Water Margin, Journey to the West, and Jin Ping Mei.",0
